id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,Group,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
60666,Manhattan,40.8118,-73.94434,Private room,92,1,189,1.82,5,253,2,0,0,1,0,0,0,1,0
60673,Manhattan,40.81583,-73.94707,Private room,175,2,1,0.11,1,365,2,0,0,1,0,0,0,1,0
60680,Manhattan,40.72654,-73.98049,Entire home/apt,99,2,127,1.22,1,320,2,0,0,1,0,0,1,0,0
60794,Manhattan,40.80021,-73.96070999999999,Entire home/apt,195,4,4,0.04,1,0,5,0,0,1,0,0,1,0,0
60948,Manhattan,40.80942,-73.93936,Entire home/apt,140,3,135,1.3,3,192,5,0,0,1,0,0,1,0,0
61167,Manhattan,40.719609999999996,-73.9954,Entire home/apt,135,2,21,0.2,1,0,5,0,0,1,0,0,1,0,0
61224,Manhattan,40.74358,-74.00027,Entire home/apt,500,2,35,0.34,1,348,2,0,0,1,0,0,1,0,0
61406,Manhattan,40.80335,-73.9575,Private room,80,14,10,2.21,2,0,1,0,0,1,0,0,0,1,0
61492,Manhattan,40.71445,-73.9908,Private room,120,4,171,1.8,2,353,2,0,0,1,0,0,0,1,0
61509,Manhattan,40.757490000000004,-73.96897,Entire home/apt,110,200,92,0.9,1,140,5,0,0,1,0,0,1,0,0
62095,Brooklyn,40.644459999999995,-73.9503,Entire home/apt,65,3,238,2.3,1,2,5,0,1,0,0,0,1,0,0
62427,Manhattan,40.7268,-73.99079,Entire home/apt,130,50,56,0.58,1,56,5,0,0,1,0,0,1,0,0
62430,Brooklyn,40.688,-73.9171,Entire home/apt,99,3,111,2.13,1,68,5,0,1,0,0,0,1,0,0
62452,Staten Island,40.63536,-74.08537,Private room,36,2,193,1.85,6,360,2,0,0,0,0,1,0,1,0
62461,Staten Island,40.63627,-74.08543,Private room,37,2,147,1.44,6,0,1,0,0,0,0,1,0,1,0
62787,Staten Island,40.63518,-74.08546,Private room,37,2,177,1.71,6,320,2,0,0,0,0,1,0,1,0
62891,Manhattan,40.72477,-73.98161,Entire home/apt,175,3,185,1.78,2,326,2,0,0,1,0,0,1,0,0
62903,Manhattan,40.74238,-73.99566999999999,Entire home/apt,205,9,62,0.7,2,76,5,0,0,1,0,0,1,0,0
62925,Brooklyn,40.72945,-73.95510999999999,Entire home/apt,285,3,124,1.22,3,279,2,0,1,0,0,0,1,0,0
63299,Brooklyn,40.70763,-73.95177,Private room,59,2,181,1.77,2,15,1,0,1,0,0,0,0,1,0
63320,Staten Island,40.634809999999995,-74.08519,Private room,36,2,333,3.19,6,340,2,0,0,0,0,1,0,1,0
63360,Queens,40.753840000000004,-73.91433,Entire home/apt,99,5,441,4.5,1,226,3,0,0,0,1,0,1,0,0
63546,Brooklyn,40.641059999999996,-73.97426,Private room,39,1,45,0.46,2,365,2,0,1,0,0,0,0,1,0
63573,Brooklyn,40.66793,-73.98326999999999,Private room,60,14,9,0.09,2,0,1,0,1,0,0,0,0,1,0
63610,Bronx,40.88057,-73.83572,Entire home/apt,105,2,38,0.5,13,365,2,1,0,0,0,0,1,0,0
63657,Brooklyn,40.682359999999996,-73.94314,Entire home/apt,135,2,248,2.39,2,11,5,0,1,0,0,0,1,0,0
63693,Manhattan,40.72185,-73.98246,Entire home/apt,390,5,143,1.38,2,316,2,0,0,1,0,0,1,0,0
63719,Brooklyn,40.68503,-73.95385,Private room,70,3,36,0.41,4,281,2,0,1,0,0,0,0,1,0
64000,Brooklyn,40.7069,-73.95467,Private room,60,17,14,0.14,4,362,2,0,1,0,0,0,0,1,0
64107,Brooklyn,40.6778,-73.94339000000001,Private room,100,3,279,2.69,1,301,2,0,1,0,0,0,0,1,0
64277,Brooklyn,40.683170000000004,-73.94700999999999,Private room,70,4,18,0.22,4,189,1,0,1,0,0,0,0,1,0
64314,Brooklyn,40.6761,-73.9529,Private room,110,6,50,3.55,1,0,3,0,1,0,0,0,0,1,0
64365,Brooklyn,40.67586,-73.95155,Private room,60,2,227,2.27,2,287,2,0,1,0,0,0,0,1,0
64707,Manhattan,40.71702,-73.99811,Entire home/apt,90,14,1,0.16,1,14,5,0,0,1,0,0,1,0,0
64837,Manhattan,40.723209999999995,-73.98156999999999,Private room,68,2,203,1.96,2,86,1,0,0,1,0,0,0,1,0
65019,Manhattan,40.77956,-73.98098,Entire home/apt,115,2,210,2.1,1,261,2,0,0,1,0,0,1,0,0
65268,Brooklyn,40.682759999999995,-73.95264,Private room,75,5,64,0.67,1,68,1,0,1,0,0,0,0,1,0
65562,Manhattan,40.72956,-73.98158000000001,Entire home/apt,129,7,5,0.15,1,231,2,0,0,1,0,0,1,0,0
65615,Brooklyn,40.71069,-73.95175,Entire home/apt,130,10,49,0.48,1,152,5,0,1,0,0,0,1,0,0
65660,Brooklyn,40.70863,-73.94641,Entire home/apt,95,4,132,1.27,1,46,5,0,1,0,0,0,1,0,0
65813,Manhattan,40.82888,-73.94306999999999,Private room,75,3,20,0.26,1,364,2,0,0,1,0,0,0,1,0
65834,Brooklyn,40.673190000000005,-73.97323,Entire home/apt,175,2,11,0.11,1,246,2,0,1,0,0,0,1,0,0
66008,Brooklyn,40.67846,-73.99443000000001,Entire home/apt,190,3,51,0.57,1,288,2,0,1,0,0,0,1,0,0
66026,Brooklyn,40.6715,-73.94808,Private room,49,21,15,0.15,5,331,2,0,1,0,0,0,0,1,0
66251,Manhattan,40.72681,-73.98534000000001,Entire home/apt,212,3,67,1.31,1,51,5,0,0,1,0,0,1,0,0
66275,Manhattan,40.71904,-73.99391999999999,Private room,95,1,109,1.11,3,364,2,0,0,1,0,0,0,1,0
66451,Brooklyn,40.71031,-73.9583,Entire home/apt,140,2,9,0.11,1,254,2,0,1,0,0,0,1,0,0
66718,Manhattan,40.81322,-73.95306,Entire home/apt,135,6,187,1.87,1,189,5,0,0,1,0,0,1,0,0
66741,Brooklyn,40.67732,-73.98225,Entire home/apt,150,2,214,2.08,2,263,2,0,1,0,0,0,1,0,0
66974,Brooklyn,40.68076,-73.9896,Entire home/apt,190,3,69,0.79,2,258,2,0,1,0,0,0,1,0,0
67288,Manhattan,40.79603,-73.94903000000001,Entire home/apt,124,28,22,0.26,1,103,5,0,0,1,0,0,1,0,0
67299,Brooklyn,40.71492,-73.96282,Entire home/apt,135,30,56,0.56,1,42,5,0,1,0,0,0,1,0,0
67397,Manhattan,40.80393,-73.95838,Private room,122,3,93,0.93,1,246,2,0,0,1,0,0,0,1,0
68099,Manhattan,40.80082,-73.9652,Private room,109,1,104,1.05,2,364,2,0,0,1,0,0,0,1,0
68305,Manhattan,40.82976,-73.94866999999999,Private room,85,30,64,0.68,1,318,2,0,0,1,0,0,0,1,0
68403,Brooklyn,40.683,-73.91981,Entire home/apt,145,3,127,1.25,2,72,5,0,1,0,0,0,1,0,0
68735,Manhattan,40.78971,-73.9729,Entire home/apt,195,11,30,0.32,1,249,2,0,0,1,0,0,1,0,0
68765,Brooklyn,40.67817,-73.99495,Entire home/apt,250,2,106,1.34,3,272,2,0,1,0,0,0,1,0,0
68900,Brooklyn,40.731190000000005,-73.95578,Private room,125,3,6,0.1,1,325,2,0,1,0,0,0,0,1,0
68974,Manhattan,40.719429999999996,-73.99627,Entire home/apt,575,2,191,1.88,1,298,2,0,0,1,0,0,1,0,0
69894,Manhattan,40.78,-73.98249,Entire home/apt,150,30,48,0.55,1,35,5,0,0,1,0,0,1,0,0
69921,Brooklyn,40.70514,-73.91922,Private room,70,5,47,0.49,1,203,1,0,1,0,0,0,0,1,0
70095,Manhattan,40.867129999999996,-73.92811,Private room,90,2,120,1.27,1,132,1,0,0,1,0,0,0,1,0
70128,Manhattan,40.73198,-73.98881,Private room,65,3,52,0.63,1,5,1,0,0,1,0,0,0,1,0
70609,Manhattan,40.72542,-73.97986,Entire home/apt,500,2,48,0.48,4,297,2,0,0,1,0,0,1,0,0
71010,Manhattan,40.83494,-73.93869000000001,Entire home/apt,250,3,32,0.43,2,276,2,0,0,1,0,0,1,0,0
71248,Manhattan,40.716590000000004,-73.98945,Entire home/apt,125,25,43,0.42,1,102,5,0,0,1,0,0,1,0,0
71366,Manhattan,40.729659999999996,-74.00243,Entire home/apt,200,30,39,0.44,1,251,2,0,0,1,0,0,1,0,0
71384,Brooklyn,40.72898,-73.95551999999999,Entire home/apt,229,1,50,0.5,1,188,5,0,1,0,0,0,1,0,0
71812,Bronx,40.87207,-73.90193000000001,Entire home/apt,90,30,4,0.35,2,346,2,1,0,0,0,0,1,0,0
72190,Manhattan,40.77728,-73.97818000000001,Entire home/apt,110,13,38,0.39,1,0,5,0,0,1,0,0,1,0,0
72265,Brooklyn,40.726459999999996,-73.95340999999999,Private room,59,3,29,0.36,1,15,1,0,1,0,0,0,0,1,0
74073,Brooklyn,40.71015,-73.96101,Entire home/apt,195,4,59,0.6,1,71,5,0,1,0,0,0,1,0,0
74240,Brooklyn,40.71903,-73.9597,Entire home/apt,169,1,68,0.67,2,215,2,0,1,0,0,0,1,0,0
74333,Manhattan,40.80892,-73.93985,Entire home/apt,113,14,26,0.27,3,253,2,0,0,1,0,0,1,0,0
74404,Manhattan,40.80276,-73.9567,Entire home/apt,250,14,31,0.31,1,78,5,0,0,1,0,0,1,0,0
74680,Queens,40.77635,-73.93426,Entire home/apt,115,2,198,2.01,1,257,2,0,0,0,1,0,1,0,0
74860,Brooklyn,40.72488,-73.95018,Private room,55,2,1,0.01,1,0,1,0,1,0,0,0,0,1,0
75193,Brooklyn,40.71398,-73.95763000000001,Private room,69,2,220,2.17,2,8,1,0,1,0,0,0,0,1,0
75635,Manhattan,40.718759999999996,-73.98394,Entire home/apt,150,3,286,2.81,1,191,3,0,0,1,0,0,1,0,0
76761,Brooklyn,40.66552,-73.99019,Entire home/apt,169,2,398,3.97,3,182,3,0,1,0,0,0,1,0,0
77765,Brooklyn,40.73749,-73.95291999999999,Private room,179,3,36,0.36,28,79,1,0,1,0,0,0,0,1,0
77936,Manhattan,40.76248,-73.9913,Private room,150,3,36,0.36,1,49,1,0,0,1,0,0,0,1,0
78919,Brooklyn,40.68674,-73.98876,Entire home/apt,135,4,6,0.1,1,0,5,0,1,0,0,0,1,0,0
79067,Brooklyn,40.6848,-73.96219,Entire home/apt,350,6,14,0.3,1,156,5,0,1,0,0,0,1,0,0
79782,Brooklyn,40.70516,-73.95455,Private room,120,14,76,0.76,6,343,2,0,1,0,0,0,0,1,0
80493,Manhattan,40.723290000000006,-73.98486,Private room,71,2,182,1.81,1,200,1,0,0,1,0,0,0,1,0
80684,Brooklyn,40.737759999999994,-73.95326999999999,Private room,349,3,8,0.09,28,60,1,0,1,0,0,0,0,1,0
80700,Brooklyn,40.73738,-73.95482,Private room,349,3,7,0.07,28,60,1,0,1,0,0,0,0,1,0
80924,Brooklyn,40.67542,-73.98142,Entire home/apt,165,30,34,0.51,2,189,5,0,1,0,0,0,1,0,0
81739,Brooklyn,40.73842,-73.95312,Private room,249,3,2,0.02,28,60,1,0,1,0,0,0,0,1,0
82549,Brooklyn,40.6926,-73.99831999999999,Private room,100,3,66,0.68,2,0,1,0,1,0,0,0,0,1,0
82550,Brooklyn,40.69441,-73.99771,Entire home/apt,200,3,80,0.85,2,106,5,0,1,0,0,0,1,0,0
82638,Manhattan,40.72399,-73.98374,Entire home/apt,169,4,240,2.4,1,276,2,0,0,1,0,0,1,0,0
82928,Brooklyn,40.6824,-73.94615,Entire home/apt,185,3,46,1.07,1,248,2,0,1,0,0,0,1,0,0
83243,Brooklyn,40.68949,-73.91708,Entire home/apt,65,2,228,2.27,1,194,2,0,1,0,0,0,1,0,0
83446,Brooklyn,40.688190000000006,-73.97258000000001,Entire home/apt,130,35,5,0.05,1,135,5,0,1,0,0,0,1,0,0
83722,Brooklyn,40.7205,-73.96015,Entire home/apt,199,30,8,0.11,1,30,5,0,1,0,0,0,1,0,0
83847,Manhattan,40.724509999999995,-73.98094,Entire home/apt,225,2,33,0.33,1,0,5,0,0,1,0,0,1,0,0
84010,Brooklyn,40.73813,-73.95394,Private room,179,3,13,0.14,28,81,1,0,1,0,0,0,0,1,0
84059,Brooklyn,40.675909999999995,-73.94715,Entire home/apt,150,5,5,0.05,1,0,5,0,1,0,0,0,1,0,0
84659,Manhattan,40.728429999999996,-73.98895,Entire home/apt,139,1,388,3.88,1,142,3,0,0,1,0,0,1,0,0
84905,Manhattan,40.712709999999994,-73.99776,Private room,95,3,223,2.22,2,60,1,0,0,1,0,0,0,1,0
85094,Brooklyn,40.66966,-73.94735,Entire home/apt,79,15,11,0.11,5,179,5,0,1,0,0,0,1,0,0
86215,Manhattan,40.71965,-73.98765999999999,Entire home/apt,150,2,151,1.51,2,52,5,0,0,1,0,0,1,0,0
89621,Brooklyn,40.680479999999996,-73.94911,Entire home/apt,90,3,218,2.26,4,324,2,0,1,0,0,0,1,0,0
93313,Brooklyn,40.68314,-73.93963000000001,Entire home/apt,120,2,75,0.76,2,237,2,0,1,0,0,0,1,0,0
94035,Queens,40.759609999999995,-73.91117,Private room,80,1,42,1.21,2,365,2,0,0,0,1,0,0,1,0
94477,Brooklyn,40.69305,-73.93185,Entire home/apt,175,2,370,3.74,1,204,3,0,1,0,0,0,1,0,0
94783,Brooklyn,40.67174,-73.95663,Entire home/apt,120,5,104,1.04,1,272,2,0,1,0,0,0,1,0,0
95747,Brooklyn,40.71055,-73.95098,Entire home/apt,140,7,13,0.13,1,0,5,0,1,0,0,0,1,0,0
95883,Brooklyn,40.69465,-73.95458,Entire home/apt,200,5,4,0.07,1,9,5,0,1,0,0,0,1,0,0
96471,Brooklyn,40.684129999999996,-73.96542,Private room,165,4,11,0.11,3,365,2,0,1,0,0,0,0,1,0
98330,Manhattan,40.73877,-73.97707,Entire home/apt,125,4,1,0.01,3,181,5,0,0,1,0,0,1,0,0
98663,Manhattan,40.74893,-73.99544,Entire home/apt,130,30,19,0.19,1,189,5,0,0,1,0,0,1,0,0
99070,Manhattan,40.794059999999995,-73.94102,Shared room,65,7,131,1.31,2,0,1,0,0,1,0,0,0,0,1
99085,Brooklyn,40.68795,-73.97332,Entire home/apt,123,30,15,0.15,1,189,5,0,1,0,0,0,1,0,0
100002,Manhattan,40.85295,-73.93361,Private room,67,2,136,1.37,1,296,2,0,0,1,0,0,0,1,0
100184,Queens,40.72413,-73.76133,Private room,50,1,43,0.45,1,88,1,0,0,0,1,0,0,1,0
100186,Brooklyn,40.66918,-73.99186999999999,Entire home/apt,130,7,98,0.99,1,35,5,0,1,0,0,0,1,0,0
101053,Brooklyn,40.71125,-73.95613,Private room,100,3,31,0.31,1,0,1,0,1,0,0,0,0,1,0
102995,Manhattan,40.785579999999996,-73.9696,Entire home/apt,212,21,45,0.46,1,35,5,0,0,1,0,0,1,0,0
103161,Brooklyn,40.71577,-73.96053,Entire home/apt,190,3,124,1.76,1,359,2,0,1,0,0,0,1,0,0
103311,Brooklyn,40.738609999999994,-73.95485,Private room,599,3,9,0.09,28,60,1,0,1,0,0,0,0,1,0
103806,Manhattan,40.725770000000004,-73.98745,Entire home/apt,249,5,166,1.68,2,365,2,0,0,1,0,0,1,0,0
105469,Queens,40.58615,-73.81245,Private room,70,27,13,0.13,1,335,2,0,0,0,1,0,0,1,0
105510,Brooklyn,40.67086,-73.94872,Entire home/apt,100,30,15,0.16,5,282,2,0,1,0,0,0,1,0,0
106363,Manhattan,40.827729999999995,-73.95231,Private room,60,3,380,3.83,2,247,3,0,0,1,0,0,0,1,0
106647,Brooklyn,40.68505,-73.95684,Entire home/apt,135,2,86,0.87,1,102,5,0,1,0,0,0,1,0,0
107630,Brooklyn,40.72911,-73.95493,Entire home/apt,175,3,248,2.53,3,274,2,0,1,0,0,0,1,0,0
107895,Manhattan,40.77944,-73.98567,Entire home/apt,120,5,49,0.56,1,201,5,0,0,1,0,0,1,0,0
110739,Manhattan,40.74503,-73.98876,Entire home/apt,169,18,54,0.57,1,98,5,0,0,1,0,0,1,0,0
112100,Brooklyn,40.67539,-73.96093,Entire home/apt,165,7,3,0.03,1,157,5,0,1,0,0,0,1,0,0
112304,Manhattan,40.8054,-73.95189,Private room,90,1,1,0.02,1,0,1,0,0,1,0,0,0,1,0
112359,Manhattan,40.784909999999996,-73.9508,Entire home/apt,225,2,56,0.57,1,312,2,0,0,1,0,0,1,0,0
112435,Brooklyn,40.69088,-73.97306999999999,Private room,95,2,163,1.66,2,331,2,0,1,0,0,0,0,1,0
113265,Brooklyn,40.67555,-73.95057,Private room,55,2,247,2.51,2,275,2,0,1,0,0,0,0,1,0
113945,Manhattan,40.75835,-73.99193000000001,Private room,85,10,116,1.17,1,174,1,0,0,1,0,0,0,1,0
114123,Brooklyn,40.66527,-73.9886,Entire home/apt,199,14,27,0.28,2,223,2,0,1,0,0,0,1,0,0
114229,Manhattan,40.71895,-73.99434000000001,Entire home/apt,211,1,52,0.6,3,361,2,0,0,1,0,0,1,0,0
114969,Manhattan,40.755790000000005,-73.96699,Entire home/apt,145,6,39,0.4,1,0,5,0,0,1,0,0,1,0,0
115535,Manhattan,40.82399,-73.95328,Private room,65,14,35,0.35,1,283,2,0,0,1,0,0,0,1,0
115678,Manhattan,40.818220000000004,-73.94095,Entire home/apt,99,1,320,3.23,1,220,3,0,0,1,0,0,1,0,0
115748,Queens,40.764340000000004,-73.92132,Entire home/apt,110,4,30,0.32,1,363,2,0,0,0,1,0,1,0,0
116940,Brooklyn,40.67705,-73.94925,Entire home/apt,80,3,225,2.27,4,315,2,0,1,0,0,0,1,0,0
117425,Brooklyn,40.69263,-73.99438,Entire home/apt,150,30,95,0.96,1,281,2,0,1,0,0,0,1,0,0
118061,Brooklyn,40.68448,-73.92747,Entire home/apt,110,4,70,0.75,1,283,2,0,1,0,0,0,1,0,0
118430,Manhattan,40.74412,-74.00208,Private room,290,2,35,0.36,1,20,1,0,0,1,0,0,0,1,0
120362,Brooklyn,40.70665,-73.94060999999999,Entire home/apt,190,4,50,0.51,1,331,2,0,1,0,0,0,1,0,0
121687,Brooklyn,40.72063,-73.95952,Entire home/apt,200,2,29,0.31,1,36,5,0,1,0,0,0,1,0,0
121861,Brooklyn,40.67644,-73.98082,Entire home/apt,165,2,23,0.23,2,7,5,0,1,0,0,0,1,0,0
123784,Manhattan,40.804809999999996,-73.94794,Entire home/apt,110,2,142,1.44,2,301,2,0,0,1,0,0,1,0,0
125053,Manhattan,40.72533,-73.99143000000001,Entire home/apt,395,2,70,0.73,1,170,5,0,0,1,0,0,1,0,0
125163,Brooklyn,40.68569,-73.93038,Private room,99,2,38,0.54,2,307,2,0,1,0,0,0,0,1,0
125594,Brooklyn,40.64302,-73.97255,Private room,39,1,82,0.94,2,365,2,0,1,0,0,0,0,1,0
126443,Manhattan,40.72939,-73.98857,Entire home/apt,189,2,403,4.1,3,201,3,0,0,1,0,0,1,0,0
126816,Manhattan,40.79918,-73.96607,Private room,85,1,3,0.03,1,0,1,0,0,1,0,0,0,1,0
127387,Brooklyn,40.668620000000004,-73.9926,Entire home/apt,260,30,3,0.03,1,316,2,0,1,0,0,0,1,0,0
128975,Manhattan,40.81333,-73.94453,Entire home/apt,122,1,116,1.18,5,271,2,0,0,1,0,0,1,0,0
131154,Brooklyn,40.72473,-73.95199000000001,Entire home/apt,165,2,175,1.79,1,139,5,0,1,0,0,0,1,0,0
132516,Queens,40.70925,-73.85262,Entire home/apt,97,3,28,1.21,3,209,2,0,0,0,1,0,1,0,0
132570,Manhattan,40.73215,-74.00922,Entire home/apt,170,4,24,0.25,1,0,5,0,0,1,0,0,1,0,0
132695,Brooklyn,40.711090000000006,-73.94332,Entire home/apt,125,2,15,0.15,1,0,5,0,1,0,0,0,1,0,0
133025,Manhattan,40.7463,-73.97926,Private room,130,4,105,1.07,1,193,1,0,0,1,0,0,0,1,0
134934,Brooklyn,40.71823,-73.95849,Entire home/apt,225,10,22,0.38,1,52,5,0,1,0,0,0,1,0,0
135393,Brooklyn,40.650999999999996,-73.94886,Private room,50,2,263,2.69,2,136,1,0,1,0,0,0,0,1,0
135465,Brooklyn,40.68626,-73.97598,Entire home/apt,170,3,86,0.91,2,286,2,0,1,0,0,0,1,0,0
135706,Manhattan,40.74488,-74.001,Entire home/apt,132,4,10,0.1,1,0,5,0,0,1,0,0,1,0,0
136493,Brooklyn,40.676320000000004,-73.97616,Entire home/apt,250,7,18,0.21,1,18,5,0,1,0,0,0,1,0,0
138216,Brooklyn,40.722120000000004,-73.94254000000001,Entire home/apt,141,5,8,0.21,1,9,5,0,1,0,0,0,1,0,0
139624,Brooklyn,40.67456,-73.95151,Entire home/apt,64,20,70,0.73,1,3,5,0,1,0,0,0,1,0,0
140133,Brooklyn,40.71363,-73.96019,Entire home/apt,249,3,150,1.55,1,277,2,0,1,0,0,0,1,0,0
140425,Brooklyn,40.6755,-73.95878,Private room,79,2,115,1.18,1,0,1,0,1,0,0,0,0,1,0
140973,Manhattan,40.72274,-73.97581,Entire home/apt,185,2,69,0.71,1,233,2,0,0,1,0,0,1,0,0
141154,Brooklyn,40.6858,-73.9828,Entire home/apt,120,3,232,2.41,1,221,2,0,1,0,0,0,1,0,0
141335,Brooklyn,40.67535,-73.97654,Entire home/apt,495,1,35,0.41,1,355,2,0,1,0,0,0,1,0,0
141890,Manhattan,40.72255,-73.99346,Entire home/apt,375,3,18,0.21,1,0,5,0,0,1,0,0,1,0,0
141984,Manhattan,40.72094,-73.99706,Entire home/apt,175,3,68,0.69,1,277,2,0,0,1,0,0,1,0,0
142069,Manhattan,40.72485,-73.97813000000001,Entire home/apt,150,4,22,0.23,1,0,5,0,0,1,0,0,1,0,0
144087,Manhattan,40.80473,-73.9532,Entire home/apt,259,8,17,0.17,1,343,2,0,0,1,0,0,1,0,0
144148,Manhattan,40.72217,-73.98419,Private room,96,1,34,0.58,1,0,1,0,0,1,0,0,0,1,0
145064,Brooklyn,40.719429999999996,-73.9565,Entire home/apt,145,7,8,0.08,1,0,5,0,1,0,0,0,1,0,0
145994,Manhattan,40.792640000000006,-73.97294000000001,Entire home/apt,95,5,2,0.08,1,0,5,0,0,1,0,0,1,0,0
146754,Brooklyn,40.65749,-73.97675,Entire home/apt,250,4,52,0.72,1,188,5,0,1,0,0,0,1,0,0
147586,Manhattan,40.80474,-73.94688000000001,Entire home/apt,295,2,74,0.76,2,264,2,0,0,1,0,0,1,0,0
148201,Manhattan,40.72831,-74.00177,Entire home/apt,175,3,18,0.19,1,0,5,0,0,1,0,0,1,0,0
148259,Brooklyn,40.71541,-73.94144,Entire home/apt,451,2,72,0.86,1,331,2,0,1,0,0,0,1,0,0
148825,Manhattan,40.79765,-73.96245,Entire home/apt,165,2,191,2.18,1,236,2,0,0,1,0,0,1,0,0
149777,Bronx,40.89747,-73.8639,Entire home/apt,77,1,197,2.49,1,309,2,1,0,0,0,0,1,0,0
150804,Manhattan,40.720079999999996,-73.98404000000001,Entire home/apt,250,4,19,0.2,1,0,5,0,0,1,0,0,1,0,0
151199,Queens,40.75725,-73.91098000000001,Entire home/apt,129,1,414,4.34,1,245,3,0,0,0,1,0,1,0,0
151478,Brooklyn,40.7102,-73.94495,Private room,98,2,8,0.09,4,0,1,0,1,0,0,0,0,1,0
152078,Manhattan,40.72674,-73.9782,Private room,95,7,25,0.3,1,359,2,0,0,1,0,0,0,1,0
152259,Manhattan,40.81156,-73.94570999999999,Private room,55,3,119,1.22,5,333,2,0,0,1,0,0,0,1,0
152263,Manhattan,40.804970000000004,-73.95016,Entire home/apt,300,2,203,2.14,3,258,2,0,0,1,0,0,1,0,0
152520,Queens,40.7385,-73.91806,Private room,42,40,53,0.55,3,236,2,0,0,0,1,0,0,1,0
153405,Brooklyn,40.72937,-73.95671,Entire home/apt,125,2,104,1.09,1,22,5,0,1,0,0,0,1,0,0
153780,Manhattan,40.72587,-73.98438,Private room,175,3,175,1.8,1,236,2,0,0,1,0,0,0,1,0
154934,Manhattan,40.824259999999995,-73.9463,Private room,75,3,38,0.42,3,365,2,0,0,1,0,0,0,1,0
155296,Brooklyn,40.71624,-73.96271999999999,Entire home/apt,255,45,39,0.5,1,89,5,0,1,0,0,0,1,0,0
157673,Brooklyn,40.68101,-73.94081,Entire home/apt,72,31,88,0.91,1,164,5,0,1,0,0,0,1,0,0
158061,Brooklyn,40.686690000000006,-73.91989000000001,Private room,165,1,27,0.28,4,311,2,0,1,0,0,0,0,1,0
158176,Brooklyn,40.715340000000005,-73.95914,Entire home/apt,165,5,117,1.28,1,23,5,0,1,0,0,0,1,0,0
158290,Brooklyn,40.68288,-73.96024,Private room,75,3,43,0.44,2,365,2,0,1,0,0,0,0,1,0
158913,Brooklyn,40.72489,-73.95494000000001,Entire home/apt,130,5,4,0.05,1,0,5,0,1,0,0,0,1,0,0
158955,Brooklyn,40.70867,-73.94284,Entire home/apt,139,2,385,4.0,1,222,3,0,1,0,0,0,1,0,0
159749,Brooklyn,40.679629999999996,-73.93908,Private room,88,1,64,0.68,3,238,2,0,1,0,0,0,0,1,0
159815,Brooklyn,40.6798,-73.93908,Private room,80,1,39,0.41,3,218,2,0,1,0,0,0,0,1,0
159913,Manhattan,40.74346,-73.99882,Private room,150,2,37,1.79,1,0,1,0,0,1,0,0,0,1,0
160609,Manhattan,40.77724,-73.98109000000001,Entire home/apt,200,3,10,0.12,1,0,5,0,0,1,0,0,1,0,0
160994,Manhattan,40.72972,-73.97995,Entire home/apt,200,2,103,1.08,1,235,2,0,0,1,0,0,1,0,0
161366,Queens,40.74102,-73.91681,Private room,42,40,41,0.43,3,246,2,0,0,0,1,0,0,1,0
161394,Brooklyn,40.71309,-73.94128,Private room,90,6,3,0.03,1,0,1,0,1,0,0,0,0,1,0
161996,Manhattan,40.83096,-73.94633,Entire home/apt,295,3,227,2.33,1,247,2,0,0,1,0,0,1,0,0
162493,Brooklyn,40.713229999999996,-73.95745,Entire home/apt,450,5,37,0.79,1,15,5,0,1,0,0,0,1,0,0
162508,Brooklyn,40.67212,-73.9506,Entire home/apt,130,2,29,0.35,1,119,5,0,1,0,0,0,1,0,0
163627,Brooklyn,40.710229999999996,-73.96665,Private room,89,3,205,2.31,3,0,1,0,1,0,0,0,0,1,0
163809,Manhattan,40.80523,-73.95139,Entire home/apt,198,5,42,0.44,2,234,2,0,0,1,0,0,1,0,0
163814,Manhattan,40.72636,-73.98917,Entire home/apt,99,2,280,2.92,3,257,2,0,0,1,0,0,1,0,0
163836,Brooklyn,40.72185,-73.93956,Private room,46,4,86,0.89,3,350,2,0,1,0,0,0,0,1,0
164989,Manhattan,40.72351,-73.99683,Private room,140,2,54,0.56,1,221,2,0,0,1,0,0,0,1,0
165080,Brooklyn,40.6809,-73.99233000000001,Entire home/apt,500,7,7,0.07,1,0,5,0,1,0,0,0,1,0,0
165461,Manhattan,40.80525,-73.95916,Private room,75,5,57,0.59,2,201,1,0,0,1,0,0,0,1,0
165824,Queens,40.74,-73.91901,Private room,33,44,31,0.32,3,161,1,0,0,0,1,0,0,1,0
166006,Manhattan,40.800059999999995,-73.96049000000001,Entire home/apt,250,31,188,1.94,1,259,2,0,0,1,0,0,1,0,0
166172,Brooklyn,40.70283,-73.92130999999999,Private room,60,3,480,6.7,1,0,3,0,1,0,0,0,0,1,0
166541,Manhattan,40.84468,-73.94303000000001,Private room,75,2,34,0.35,1,222,2,0,0,1,0,0,0,1,0
166983,Brooklyn,40.682520000000004,-73.99619,Entire home/apt,350,5,6,0.06,1,0,5,0,1,0,0,0,1,0,0
167013,Manhattan,40.74342,-73.99483000000001,Entire home/apt,205,9,3,0.04,2,76,5,0,0,1,0,0,1,0,0
